1220,1220,15
1220,1182,3
1220,110,6
1220,473,4
1220,2029,7
1220,114,1
1220,1851,8
1220,633,2
1220,911,8
1220,95,10
1220,1736,6
1220,1857,2
1220,1472,7
1220,360,3
1220,1624,2
1220,1228,4
1220,1107,8
1220,1986,5
1220,761,9
1220,365,4
1220,3,9
1220,1588,8
1220,1346,2
1220,125,10
1220,403,1
1220,527,10
1220,648,5
1220,1905,2
1220,805,9
1220,1082,8
1220,496,4
1220,1754,7
1220,1478,5
1220,1871,9
1220,810,10
1220,656,4
1220,535,6
1220,814,2
1220,1999,1
1220,540,1
1220,1523,3
1220,541,4
1220,1522,5
1220,664,8
1220,1366,9
1220,666,7
1220,668,10
1220,949,2
1220,44,1
1220,1385,1
1220,1780,4
1220,1776,1
1220,1895,6
1220,950,3
1220,1015,2
1220,1377,9
1220,558,10
1220,1933,6
1220,1030,3
1220,1151,6
1220,285,6
1220,286,2
1220,168,4
1220,1940,3
1220,1148,4
1220,961,7
1220,1421,3
1220,722,5
1220,1144,10
1220,1428,3
1220,1285,10
1220,691,6
1220,2008,6
1220,1711,1
1220,1953,7
1220,1434,9
1220,2006,3
1220,1312,9
1220,1675,4
1220,1278,1
1220,2002,3
1220,977,10
1220,857,2
1220,219,7
1220,858,3
1220,1834,9
1220,2023,3
1220,2021,4
1220,1293,5
1220,586,4
1220,741,5
1220,1322,6
1220,984,4
1220,985,3
1220,227,1
1220,626,9
1220,1604,5
1462,1460,10
1462,1064,1
1462,1853,6
1462,1973,4
1462,1335,2
1462,1213,2
1462,1059,3
1462,2026,6
1462,358,2
1462,1970,3
1462,1331,9
1462,513,8
1462,914,9
1462,11,7
1462,1990,10
1462,120,7
1462,362,1
1462,369,2
1462,1221,7
1462,888,2
1462,889,1
1462,925,4
1462,1362,10
1462,253,4
1462,497,6
1462,499,7
1462,774,2
1462,411,9
1462,1476,5
1462,659,5
1462,1890,2
1462,263,2
1462,264,3
1462,1400,6
1462,1641,5
1462,1925,8
1462,41,10
1462,949,2
1462,1527,2
1462,1923,2
1462,1020,9
1462,275,10
1462,430,9
1462,1017,3
1462,794,9
1462,1533,4
1462,1816,1
1462,1418,10
1462,718,10
1462,1812,10
1462,1274,1
1462,163,4
1462,560,4
1462,1821,9
1462,563,4
1462,1665,9
1462,567,7
1462,1266,2
1462,1661,10
1462,206,3
1462,724,6
1462,847,6
1462,729,9
1462,609,3
1462,171,8
1462,1315,8
1462,299,7
1462,1951,1
1462,696,3
1462,1158,5
1462,1036,9
1462,214,5
1462,1156,2
1462,1794,5
1462,1034,1
1462,733,8
1462,458,1
1462,737,6
1462,859,6
1462,1836,10
1462,1319,2
1462,1318,8
1462,1955,10
1462,1055,2
1462,1571,1
1462,1843,10
1462,343,3
1462,1204,1
1462,741,1
1462,1169,7
1462,863,1
1462,621,2
1462,1287,1
1462,106,7
1462,1728,8
1462,1606,3
1462,1847,4
1462,1966,5
1461,1186,6
1461,1460,1
1461,592,4
1461,1975,1
1461,992,9
1461,1852,1
1461,2028,8
1461,1335,9
1461,873,5
1461,115,3
1461,513,5
1461,1177,2
1461,90,7
1461,998,3
