1220,1689,8
1220,300,10
1220,202,3
1220,1002,9
1220,1220,15
1220,1791,6
1220,1163,1
1220,868,10
1220,418,8
1220,529,8
1220,1813,2
1462,1190,8
1462,410,9
1462,521,6
1462,456,7
1462,1287,1
1462,557,10
1462,623,4
1462,1827,8
1462,1717,1
1462,52,8
1461,1972,8
1461,1795,9
1461,1893,7
1461,1431,10
1461,1695,8
1461,536,9
1461,646,6
1461,437,8
1461,1450,1
1461,1174,2
1461,1150,1
1460,1456,3
1460,1235,9
1460,357,6
1460,1432,5
1460,1287,1
1460,546,9
1460,1880,8
1460,1706,6
1460,1195,3
1460,1803,10
1460,163,6
1216,44,2
1216,1952,1
1216,1895,3
1216,1883,1
1216,1320,4
1216,1374,4
1216,547,2
1216,338,10
1216,81,1
1216,549,1
1216,1967,8
1458,1645,5
1458,1562,6
1458,647,7
1458,71,1
1458,1162,7
1458,1491,5
1458,1738,1
1458,1549,10
1458,1669,1
1458,906,4
1458,1801,7
1215,122,1
1215,1952,1
1215,1412,8
1215,467,1
1215,115,2
1215,1496,4
1215,238,9
1215,1056,1
1215,316,2
1215,2000,8
1215,979,5
1456,1689,2
1456,376,8
1456,433,10
1456,1873,7
1456,1421,2
1456,1982,3
1456,1354,8
1456,556,8
1456,1919,6
1456,1706,2
1456,1083,2
1698,1952,9
1698,1422,8
1698,257,3
1698,676,10
1698,567,3
1698,1508,1
1698,1690,5
1698,492,3
1698,173,6
1698,31,9
1698,362,10
1213,1898,4
1213,919,3
1213,277,1
1213,1115,5
1213,1235,1
1213,1662,3
1213,369,1
1213,435,2
1213,2013,1
1213,547,1
1213,1819,10
1454,1898,10
1454,991,1
1454,1874,2
1454,279,6
1454,59,8
1454,1396,6
1454,669,9
1454,61,1
1454,1749,3
1454,85,2
1454,361,9
1453,1844,4
1453,114,2
1453,1444,10
1453,1477,1
1453,423,2
1453,1200,7
1453,1909,8
1453,1760,3
1453,84,2
1453,85,4
1453,1219,1
1452,1712,3
1452,1872,7
1452,786,7
1452,1432,1
1452,1918,8
1452,778,5
1452,1739,6
1452,1669,1
1452,1625,10
1452,1724,3
1452,1191,9
1694,584,9
1694,521,5
1694,26,9
1694,1674,1
1694,1299,7
1694,1176,4
1694,281,9
1694,1716,6
1694,1109,5
1694,1669,2
1694,395,10
1231,1018,4
1231,1523,1
1231,1687,4
1231,324,9
1231,501,7
1231,988,3
1231,614,2
1231,1350,1
1231,604,4
1231,1936,9
1231,829,1
1470,929,1
1470,1897,9
1470,585,7
1470,2029,1
1470,246,1
1470,697,6
1470,1004,9
1470,1586,10
1470,1143,4
1470,1494,10
1470,1270,8
1,2029,1
1,24,8
1,596,8
1,201,3
1,1566,4
1,553,4
1,426,4
1,1053,8
1,1580,7
1,1629,2
1,98,2
1469,1525,3
1469,1874,1
1469,1357,2
1469,313,7
1469,995,2
1469,1251,5
1469,470,1
1469,1968,6
1469,509,4
1469,1955,1
1469,263,6
2,496,8
2,1600,3
2,332,2
2,895,1
2,897,2
2,469,10
2,1023,1
2,1929,3
2,899,6
2,1480,1
2,1515,1
1226,1226,1
1226,1842,5
1226,1435,6
1226,1751,5
1226,302,3
1226,1266,2
1226,1254,2
1226,80,8
1226,934,7
1226,163,10
1226,1911,10
1468,187,1
1468,1954,7
1468,1415,6
1468,1523,8
1468,1874,2
1468,2003,10
1468,1068,9
1468,611,8
1468,878,8
1468,1509,10
1468,1295,2
1467,1899,1
1467,363,10
1467,1602,8
1467,1423,6
1467,895,3
1467,1023,10
1467,976,4
1467,1570,1
1467,94,2
1467,1380,7
1467,1538,3
1466,330,5
1466,993,2
1466,1433,8
1466,1110,3
1466,976,1
1466,714,10
1466,1916,5
1466,690,1
1466,1604,2
1466,928,2
1466,1636,7
5,1159,22
5,1158,2
5,499,5
5,378,8
5,1532,9
5,877,1
5,1629,6
5,51,8
5,196,3
5,1636,3
5,1504,1
1223,993,1
1223,1158,2
1223,1499,5
1223,1454,7
1223,456,6
1223,17,7
1223,1561,5
1223,1251,9
1223,1958,8
1223,949,1
1223,1548,1
1222,1359,4
1222,860,9
1222,123,3
1222,431,6
1222,1479,2
1222,1522,10
1222,961,4
1222,1377,19
1222,1289,8
1222,2001,2
1222,1616,1
1464,321,9
1464,1226,8
1464,664,4
1464,1929,7
1464,1033,1
1464,723,4
1464,1891,3
1464,1372,10
1464,150,4
1464,827,8
1464,1669,1
1221,693,1
1221,1348,9
1221,1678,1
1221,1874,1
1221,202,3
1221,17,6
1221,589,9
1221,832,6
1221,1284,8
1221,380,2
1221,1801,3
1463,1415,9
1463,760,6
1463,1557,7
1463,1730,9
1463,1256,3
1463,1267,9
1463,1870,4
1463,658,6
1463,292,6
1463,1859,9
1463,1669,1
800,330,1
800,396,2
800,365,2
800,585,5
800,1874,1
800,1114,2
800,1574,3
800,877,3
800,1928,4
800,1407,10
800,1867,2
802,709,3
802,1833,2
802,387,6
802,101,9
802,1874,3
802,1236,3
802,422,10
802,1641,4
802,1990,3
802,1928,7
802,1988,1
803,1965,10
803,69,4
803,587,9
803,1796,8
803,1112,9
803,468,6
803,1132,6
803,9,6
803,605,5
803,1669,9
803,1504,10
805,1756,4
805,1778,9
805,1744,5
805,562,8
805,1667,4
805,1446,1
805,1159,21
805,15,10
805,1198,6
805,129,9
805,1858,8
806,1437,2
806,1963,3
806,1896,10
806,322,4
806,36,6
806,1683,3
806,1067,8
806,789,7
806,2021,3
806,859,3
806,52,3
808,1601,8
808,761,1
808,1675,9
808,147,1
808,1256,7
808,1650,4
808,1671,5
808,1293,8
808,1815,8
808,195,1
808,65,1
1000,1536,8
1000,693,3
1000,1996,6
1000,895,2
1000,532,10
1000,203,2
1000,1242,4
1000,1033,5
1000,95,6
1000,1318,8
1000,1527,4
1242,1799,2
1242,144,10
1242,530,8
1242,992,8
1242,974,1
1242,1572,6
1242,723,5
1242,1250,3
1242,1669,1
1242,1988,9
1242,582,8
1484,1844,8
1484,929,4
1484,34,9
1484,453,3
1484,497,8
1484,1994,9
1484,1398,8
1484,1683,2
1484,1857,5
1484,1823,10
1484,175,10
1482,165,6
1482,1833,1
1482,1568,10
1482,1116,9
1482,794,5
1482,1874,1
1482,2005,7
1482,1179,8
1482,1200,4
1482,348,5
1482,1713,3
1481,220,7
1481,990,5
1481,1887,9
1481,1458,2
1481,1874,1
1481,224,1
1481,996,10
1481,459,3
1481,1472,2
1481,1604,3
1481,1180,6
1239,385,2
1239,991,9
1239,321,5
1239,47,9
1239,399,5
1239,311,8
1239,776,7
1239,853,10
1239,1144,16
1239,1440,5
1239,1729,6
1238,1148,6
1238,1588,5
1238,895,9
1238,1003,9
1238,1641,7
1238,247,8
1238,1936,8
1238,969,8
1238,1945,6
1238,131,7
1237,1821,2
1237,1985,7
1237,1236,9
1237,268,8
1237,1047,6
1237,1256,10
1237,1135,6
1237,602,2
1237,769,5
1237,1706,1
1237,1629,10
1236,474,5
1236,78,10
1236,1238,10
1236,1123,9
1236,479,1
1236,1167,8
1236,1551,2
1236,1066,10
1236,878,8
1236,1669,1
1236,1999,3
1478,341,10
1478,1304,6
1478,145,9
1478,1235,9
1478,644,1
1478,513,4
1478,1450,10
1478,1273,8
1478,1706,1
1478,690,2
1478,1702,10
1477,1305,4
1477,264,9
1477,35,1
1477,1521,3
1477,697,5
1477,1353,8
1477,458,4
1477,2002,2
1477,1253,1
1477,1682,6
1477,118,7
1234,44,6
1234,1876,1
1234,289,3
1234,993,9
1234,1087,8
1234,1790,10
1234,150,9
1234,1968,8
1234,1291,1
1234,472,1
1476,563,9
1476,14,9
1476,246,1
1476,1234,1
1476,1541,10
1476,1386,6
1476,1154,7
1476,1550,7
1476,1120,7
1476,1362,6
1476,1824,1
1233,693,7
1233,385,9
1233,1027,2
1233,1005,6
1233,1004,6
1233,654,9
1233,1057,1
1233,1273,10
1233,1718,10
1233,1094,6
1233,1516,3
810,89,1
810,1447,5
810,1874,1
810,1158,10
810,1323,9
810,1961,4
810,1729,7
810,1460,10
810,1371,3
810,1639,4
810,1955,4
811,440,3
811,485,9
811,694,1
811,1116,9
811,487,10
811,246,1
811,1587,9
811,2011,2
811,1094,6
811,838,4
811,839,4
812,1225,9
812,611,9
812,7,9
812,822,5
812,1187,7
812,812,2
812,449,4
812,924,9
812,1261,3
812,1518,10
812,1614,7
814,187,1
814,1722,4
814,177,7
814,1643,10
814,1103,6
814,1730,4
814,1421,3
814,731,2
814,1553,4
814,1561,9
814,1669,1
815,474,1
815,1126,8
815,1632,10
815,796,5
815,1873,5
815,224,4
815,1682,3
815,813,3
815,407,6
815,815,2
815,1736,9
817,1998,1
817,1514,9
817,783,2
817,1501,5
817,1885,1
817,1576,3
817,446,7
817,689,1
817,525,4
817,1693,5
817,1490,1
818,165,1
818,1205,10
818,156,7
818,1213,6
818,456,1
818,1145,7
818,1187,8
818,977,1
818,182,7
818,717,6
818,818,1
819,1656,6
819,1117,8
819,1247,9
819,279,1
819,1465,6
819,1320,1
819,546,9
819,626,8
819,803,6
819,1418,2
819,86,1
1011,121,10
1011,1734,5
1011,2006,2
1011,400,3
1011,1552,4
1011,1265,8
1011,405,7
1011,1471,10
1011,95,7
1011,1835,8
1011,829,8
1010,1687,3
1010,1144,1
1010,546,9
1010,315,10
1010,1142,2
1010,801,8
1010,1817,2
1010,638,1
1010,392,6
1010,718,5
1010,1615,10
1252,785,2
1252,950,7
1252,600,10
1252,106,1
1252,602,10
1252,1509,4
1252,1848,7
1252,53,3
1252,1082,3
1252,1669,1
1252,1845,6
1494,441,7
1494,354,1
1494,1874,2
1494,3,4
1494,1520,2
1494,489,2
1494,1054,5
1494,1805,4
1494,1606,8
1494,294,7
1494,1812,1
1251,850,9
1251,762,3
1251,246,1
1251,1025,1
1251,1278,6
1251,1552,1
1251,1573,1
1251,1481,2
1251,1649,3
1251,817,10
1251,928,7
1493,1080,1
1493,1216,10
1493,311,2
1493,1772,7
1493,303,8
1493,1530,7
1493,1232,10
1493,1493,7
1493,592,8
1493,1515,6
1493,1867,8
1491,1159,1
1491,47,9
1491,1488,4
1491,2027,10
1491,1056,7
1491,1694,4
1491,1791,5
1491,405,1
1491,802,2
1491,1629,2
1491,904,1
1007,1136,1
1007,1740,1
1007,776,3
1007,29,6
1007,877,6
1007,914,4
1007,371,2
1007,904,10
1007,1869,9
1007,728,5
1007,1170,10
1006,782,1
1006,146,4
1006,1741,7
1006,37,5
1006,510,10
1006,1552,1
1006,1133,1
1006,447,3
1006,437,8
1006,814,8
1006,1669,1
1248,1679,7
1248,1788,8
1248,552,5
1248,1235,5
1248,29,6
1248,2021,8
1248,1706,1
1248,1690,7
1248,1914,10
1248,1605,10
1248,1307,9
1246,23,9
1246,1227,8
1246,1159,30
1246,630,1
1246,1720,1
1246,653,6
1246,15,1
1246,1410,3
1246,824,8
1246,1736,9
1246,1081,8
1488,474,1
1488,1600,9
1488,1874,2
1488,1720,2
1488,1037,2
1488,598,9
1488,338,4
1488,1098,6
1488,967,3
1488,1848,2
1488,151,10
1003,1700,7
1003,498,6
1003,476,2
1003,246,1
1003,851,6
1003,478,6
1003,1134,9
1003,602,8
1003,613,3
1003,1296,2
1003,890,6
821,1987,4
821,1800,3
821,123,4
821,1874,3
821,1792,10
821,490,4
821,704,10
821,283,5
821,1968,5
821,1626,7
821,1082,2
1243,287,8
1243,1512,10
1243,2006,1
1243,1795,3
1243,1297,10
1243,218,7
1243,1494,10
1243,1020,3
1243,1629,3
1243,1517,2
1243,1669,1
1485,2009,10
1485,1205,9
1485,1843,1
1485,1600,2
1485,1377,2
1485,987,8
1485,1807,4
1485,1729,9
1485,1470,2
1485,1439,4
1485,570,4
822,1514,10
822,267,1
822,588,1
822,940,2
822,205,2
822,239,8
822,735,5
822,768,3
822,1272,4
822,184,3
822,1669,1
823,165,1
823,1799,7
823,991,1
823,1554,2
823,1023,6
823,1694,6
823,900,6
823,490,6
823,1838,6
823,816,10
823,1669,1
825,1996,1
825,893,9
825,1710,1
825,981,3
825,741,2
825,1279,5
825,544,5
825,426,1
825,1252,2
825,735,3
825,581,2
826,440,9
826,374,2
826,1744,5
826,453,1
826,15,3
826,666,8
826,1121,5
826,338,6
826,1030,9
826,938,1
826,450,3
827,485,4
827,1776,6
827,1610,10
827,26,5
827,1125,10
827,886,9
827,1144,1
827,337,4
827,1718,5
827,96,1
827,1526,4
829,1997,6
829,1666,4
829,1367,5
829,884,10
829,732,3
829,1882,5
829,964,2
829,1902,5
829,1192,1
829,75,4
829,839,4
1009,1116,3
1009,354,5
1009,1874,2
1009,2016,5
1009,820,2
1009,711,1
1009,1054,4
1009,1161,7
1009,482,9
1009,718,7
1009,807,1
1022,1577,2
1022,850,5
1022,1176,4
1022,1251,8
1022,868,4
1022,590,5
1022,1590,3
1022,480,6
1022,1847,5
1022,1957,9
1022,1955,1
1021,177,6
1021,751,2
1021,279,3
1021,1784,5
1021,2003,10
1021,1101,1
1021,1021,10
1021,229,1
1021,1571,7
1021,1605,3
1021,1856,7
1263,1159,1
1263,267,2
1263,136,10
1263,1597,7
1263,1024,10
1263,1782,7
1263,800,10
1263,1560,5
1263,934,10
1263,718,7
1263,1548,5
1261,1469,8
1261,442,7
1261,1874,1
1261,631,9
1261,1872,8
1261,1189,9
1261,228,3
1261,1808,7
1261,1393,4
1261,590,10
1261,1704,10
1018,1689,9
1018,1634,10
1018,255,5
1018,1059,9
1018,126,9
1018,2002,10
1018,1906,3
1018,516,5
1018,1705,1
1018,1419,3
1018,74,8
1017,364,2
1017,1952,1
1017,1543,6
1017,950,6
1017,962,5
1017,1650,3
1017,956,7
1017,1140,2
1017,382,8
1017,828,5
1017,1191,3
1016,1844,1
1016,771,2
1016,47,6
1016,895,1
1016,1103,8
1016,994,2
1016,1850,8
1016,1332,9
1016,290,3
1016,1032,9
1016,1889,10
1258,1998,35
1258,352,8
1258,1899,2
1258,562,3
1258,530,10
1258,1159,4
1258,522,7
1258,1000,2
1258,1131,4
1258,318,3
1258,1339,2
1257,2009,2
1257,682,9
1257,881,8
1257,1090,7
1257,1159,2
1257,1521,1
1257,1596,3
1257,1582,8
1257,1790,5
1257,1916,10
1257,1901,1
1499,155,7
1499,1567,10
1499,101,4
1499,200,10
1499,1655,1
1499,1874,1
1499,1466,9
1499,1167,6
1499,810,7
1499,703,7
1499,1150,6
1256,1404,2
1256,1854,9
1256,1963,3
1256,1874,3
1256,654,9
1256,1354,5
1256,1273,8
1256,418,8
1256,1605,10
1256,1758,5
1256,560,8
831,1305,6
831,286,6
831,1436,10
831,1533,3
831,1795,5
831,436,8
831,415,2
831,932,2
831,1340,3
831,1717,10
831,628,6
1497,132,5
1497,1008,10
1497,782,7
1497,1874,13
1497,1522,5
1497,389,7
1497,610,2
1497,555,1
1497,1199,2
1497,975,7
1497,901,4
1012,1139,9
1012,12,1
1012,453,1
1012,1655,8
1012,2029,10
1012,1367,6
1012,567,2
1012,1079,9
1012,701,6
1012,769,4
1012,60,6
1254,231,6
1254,1446,7
1254,1688,5
1254,2004,1
1254,1188,3
1254,911,6
1254,1010,3
1254,1958,2
1254,450,9
1254,708,2
1254,609,5
833,310,3
833,1874,26
833,322,2
833,456,2
833,799,7
833,1386,5
833,61,2
833,1926,5
833,1271,4
833,42,1
833,196,6
834,1557,6
834,1359,9
834,599,1
834,1762,10
834,610,10
834,326,8
834,801,7
834,737,8
834,591,8
834,839,1
834,1290,7
835,453,3
835,1785,6
835,1763,8
835,1520,3
835,1651,1
835,107,10
835,856,5
835,1959,8
835,508,3
835,1858,5
835,162,7
836,1997,3
836,148,7
836,710,8
836,974,10
836,437,7
836,559,8
836,702,5
836,825,1
836,1738,6
836,1846,7
836,560,10
838,473,1
838,651,3
838,1874,20
838,466,4
838,588,8
838,1762,8
838,1253,5
838,71,8
838,72,7
838,1527,3
838,791,1
839,1965,2
839,1668,2
839,1950,8
839,1312,9
839,1410,9
839,1003,6
839,799,7
839,1384,5
839,2020,10
839,839,1
839,274,10
1033,143,1
1033,55,8
1033,1899,7
1033,575,6
1033,1002,7
1033,1681,2
1033,1350,8
1033,815,1
1033,162,5
1033,1945,8
1033,1669,1
1275,1745,9
1275,1910,10
1275,1159,2
1275,1577,10
1275,28,10
1275,1595,5
1275,1232,10
1275,636,6
1275,1394,6
1275,516,1
1275,173,5
1032,67,4
1032,1632,7
1032,1486,8
1032,1891,4
1032,1032,1
1032,109,2
1032,605,5
1032,804,4
1032,184,7
1032,591,1
1032,917,7
1274,1337,6
1274,13,6
1274,1149,8
1274,1379,9
1274,785,2
1274,2025,2
1274,160,9
1274,803,8
1274,690,5
1274,1825,3
1274,570,3
1273,1976,9
1273,891,8
1273,1810,6
1273,1557,2
1273,454,6
1273,1158,9
1273,1201,1
1273,1194,8
1273,1339,4
1273,1180,10
1272,110,9
1272,1943,9
1272,693,9
1272,1876,1
1272,511,4
1272,1651,2
1272,1464,7
1272,876,7
1272,239,2
1272,419,1
1272,571,2
1271,1029,10
1271,433,7
1271,446,2
1271,799,4
1271,447,3
1271,217,2
1271,481,4
1271,1946,10
1271,1669,1
1271,670,5
1271,395,6
1029,297,3
1029,56,1
1029,23,8
1029,940,2
1029,632,9
1029,368,8
1029,226,6
1029,1373,4
1029,64,3
1029,1669,1
1029,1966,6
1269,1998,6
1269,341,6
1269,1667,2
1269,630,4
1269,852,4
1269,1221,7
1269,205,2
1269,1706,1
1269,1360,1
1269,1605,6
1269,74,9
1268,397,6
1268,794,10
1268,673,3
1268,222,5
1268,1874,2
1268,102,4
1268,1146,10
1268,975,10
1268,1705,10
1268,728,1
1268,1757,2
841,1998,4
841,929,3
841,1965,4
841,322,7
841,645,5
841,734,1
841,1385,2
841,1529,10
841,716,10
841,1704,6
841,1955,5
1025,77,10
1025,1007,8
1025,1876,9
1025,530,1
1025,1589,6
1025,1874,1
1025,1994,7
1025,1750,8
1025,1130,10
1025,570,7
1025,729,8
1267,11,8
1267,453,13
1267,933,6
1267,328,5
1267,979,4
1267,1518,9
1267,738,8
1267,271,10
1267,727,6
1267,274,2
1267,917,4
1266,1789,10
1266,1602,2
1266,1500,1
1266,850,6
1266,820,9
1266,700,10
1266,711,5
1266,1618,6
1266,948,6
1266,1625,8
1266,818,9
601,1535,3
601,1667,6
601,485,1
601,1952,4
601,1863,10
601,642,7
601,532,7
601,710,3
601,1140,7
601,1072,3
601,1736,3
1023,819,7
1023,683,9
1023,453,5
1023,1996,10
1023,2006,2
1023,1213,7
1023,978,10
1023,73,2
1023,295,5
1023,262,3
1023,1504,5
1265,1523,3
1265,332,10
1265,1842,9
1265,69,3
1265,302,7
1265,1672,3
1265,447,9
1265,1495,9
1265,1681,7
