1220,1220,15
1220,1186,4
1220,1582,6
1220,1460,3
1220,592,9
1220,197,10
1220,230,7
1220,231,9
1220,991,4
1220,1458,7
1220,1215,8
1220,597,4
1220,1577,3
1220,1335,9
1220,994,5
1220,2027,7
1220,358,7
1220,1177,5
1220,1452,5
1220,879,2
1220,517,6
1220,1219,4
1220,1218,4
1220,19,6
1220,1594,8
1220,1075,2
1220,1072,2
1220,361,3
1220,241,7
1220,1866,4
1220,1987,9
1220,1348,4
1220,364,10
1220,1106,8
1220,2,5
1220,488,7
1220,1587,9
1220,1223,4
1220,764,5
1220,644,3
1220,403,8
1220,525,10
1220,9,8
1220,769,2
1220,1749,9
1220,1989,7
1220,1108,5
1220,808,1
1220,1087,1
1220,490,1
1220,1481,5
1220,251,8
1220,493,1
1220,495,5
1220,374,8
1220,1117,5
1220,376,10
1220,1996,4
1220,894,9
1220,1357,10
1220,1511,1
1220,1235,10
1220,1113,4
1220,655,7
1220,1596,3
1220,416,8
1220,417,6
1220,814,10
1220,1913,10
1220,38,4
1220,39,8
1220,1131,10
1220,1097,5
1220,1491,5
1220,1921,4
1220,144,3
1220,1369,3
1220,1885,8
1220,1126,9
1220,1246,4
1220,544,4
1220,302,9
1220,786,4
1220,1641,8
1220,1762,6
1220,149,1
1220,787,8
1220,823,5
1220,703,7
1220,1409,10
1220,1529,4
1220,1769,6
1220,707,9
1220,708,10
1220,1263,10
1220,1142,8
1220,1141,10
1220,396,7
1220,551,10
1220,1017,7
1220,431,2
1220,311,7
1220,795,6
1220,312,6
1220,279,4
1220,159,7
1220,1377,10
1220,1650,5
1220,1133,7
1220,1496,8
1220,1892,9
1220,1818,6
1220,956,3
1220,836,4
1220,52,10
1220,1658,7
1220,1031,8
1220,1394,7
1220,161,9
1220,1392,2
1220,1942,10
1220,321,8
1220,1302,4
1220,168,7
1220,1663,9
1220,324,6
1220,841,1
1220,1300,8
1220,566,9
1220,1420,1
1220,723,5
1220,966,1
1220,1307,2
1220,69,8
1220,293,10
1220,1040,6
1220,173,6
1220,1280,9
1220,450,6
1220,1832,3
1220,1710,3
1220,299,1
1220,211,8
1220,970,7
1220,1677,2
1220,212,9
1220,1555,2
1220,696,1
1220,2005,7
1220,697,7
1220,610,9
1220,731,8
1220,698,5
1220,1277,7
1220,1673,10
1220,1156,1
1220,338,3
1220,218,4
1220,858,1
1220,75,1
1220,76,2
1220,1713,6
1220,183,2
1220,1293,3
1220,1171,3
1220,582,6
1220,462,3
1220,1448,7
1220,1206,5
1220,1568,10
1220,1447,8
1220,101,4
1220,1204,2
1220,1049,5
1220,740,10
1220,1687,8
1220,345,1
1220,467,9
1220,105,8
1220,2014,9
1220,1684,3
1220,623,10
1220,348,10
1220,228,2
1220,624,6
1220,746,4
1220,507,6
1220,628,5
1220,1329,8
1462,89,8
1462,909,2
1462,1580,7
1462,591,4
1462,592,3
1462,351,10
1462,1459,4
1462,594,4
1462,232,10
1462,199,7
1462,2026,3
1462,478,3
1462,1695,8
1462,1970,4
1462,633,6
1462,634,8
1462,514,9
1462,998,10
1462,518,10
1462,1617,10
1462,1736,8
1462,13,7
1462,15,2
1462,1990,7
1462,1352,6
1462,1470,4
1462,361,7
1462,1070,6
1462,1986,3
1462,1469,3
1462,1500,7
1462,521,8
1462,1983,9
1462,1741,2
1462,1740,4
1462,368,2
1462,523,3
1462,6,6
1462,644,1
1462,1222,8
1462,645,1
1462,801,7
1462,922,9
1462,1508,9
1462,1903,6
1462,1628,1
1462,1869,9
1462,1505,7
1462,1229,8
1462,929,9
1462,1880,5
1462,374,5
1462,133,9
1462,1359,5
1462,652,9
1462,1752,7
1462,1993,10
1462,1872,2
1462,897,3
1462,1871,7
1462,655,2
1462,656,9
1462,1870,3
1462,812,8
1462,1917,4
1462,1916,10
1462,418,4
1462,1516,2
1462,1878,9
1462,1757,5
1462,36,1
1462,1132,1
1462,1770,1
1462,1093,7
1462,1645,8
1462,540,9
1462,386,3
1462,265,6
1462,1766,6
1462,1765,2
1462,145,8
1462,1644,3
1462,664,2
1462,1367,5
1462,1762,8
1462,786,8
1462,424,9
1462,789,5
1462,549,3
1462,1926,7
1462,429,4
1462,704,8
1462,1804,7
1462,709,3
1462,1261,9
1462,155,8
1462,794,6
1462,1534,8
1462,795,8
1462,950,4
1462,1653,10
1462,1378,3
1462,951,10
1462,710,10
1462,558,5
1462,835,3
1462,1937,4
1462,59,9
1462,2000,1
1462,160,1
1462,281,4
1462,162,3
1462,560,7
1462,682,9
1462,1789,10
1462,683,1
1462,1788,2
1462,1028,2
1462,1941,10
1462,1027,1
1462,1269,1
1462,289,2
1462,1422,1
1462,1784,9
1462,687,2
1462,1783,2
1462,721,8
1462,1023,1
1462,965,1
1462,329,7
1462,847,3
1462,1309,8
1462,849,8
1462,63,7
1462,1824,3
1462,609,1
1462,1560,4
1462,1284,9
1462,451,10
1462,573,9
1462,1799,7
1462,332,7
1462,574,8
1462,299,3
1462,1038,3
1462,1951,7
1462,179,5
1462,1554,4
1462,1675,6
1462,2005,10
1462,334,3
1462,214,4
1462,456,9
1462,1036,9
1462,1398,1
1462,1431,10
1462,975,4
1462,1155,7
1462,459,4
1462,613,6
1462,979,2
1462,1717,6
1462,739,9
1462,74,9
1462,1955,10
1462,1317,8
1462,1572,10
1462,1450,2
1462,1571,3
1462,583,10
1462,1602,5
1462,188,3
1462,1964,6
1462,101,3
1462,2017,3
1462,589,10
1462,622,8
1462,1287,1
1462,469,4
1462,502,8
1462,623,1
1462,867,10
1462,1609,10
1462,229,2
1462,626,10
1462,1729,8
1462,1725,4
1462,1724,6
1461,1187,5
1461,1186,9
1461,1061,2
1461,352,4
1461,231,9
1461,199,4
1461,1458,8
1461,596,10
1461,1215,2
1461,2027,3
1461,510,1
1461,1851,6
1461,752,4
1461,1179,9
1461,1212,9
1461,511,4
1461,1453,10
1461,1452,1
1461,910,2
1461,1739,4
1461,914,7
1461,1979,6
1461,1858,3
1461,10,10
1461,11,5
1461,1594,5
1461,19,7
1461,1195,1
1461,482,6
1461,882,4
1461,2,2
1461,487,4
1461,762,5
1461,1740,9
1461,1465,9
1461,523,7
1461,644,4
1461,6,4
1461,127,7
1461,1463,10
1461,128,10
1461,524,1
1461,1188,4
1461,1629,7
1461,1903,2
1461,529,1
1461,1749,8
1461,1868,9
1461,20,9
1461,1505,5
1461,928,1
1461,1229,6
1461,1362,10
1461,370,10
1461,252,9
1461,1239,8
1461,1877,3
1461,651,3
1461,1235,4
1461,1477,5
1461,774,2
1461,1354,10
1461,1992,10
1461,1595,3
1461,777,8
1461,537,8
1461,418,10
1461,1516,3
1461,1131,3
1461,386,1
1461,1645,10
1461,1248,9
1461,300,10
1461,665,1
1461,700,8
1461,425,5
1461,426,3
1461,668,2
1461,822,9
1461,1928,1
1461,945,9
1461,704,8
1461,1926,2
1461,705,1
1461,309,3
1461,706,10
1461,47,10
1461,1021,1
1461,393,10
1461,1414,2
1461,156,4
1461,1655,6
1461,673,8
1461,1016,3
1461,674,2
1461,1653,4
1461,1531,6
1461,1135,3
1461,556,5
1461,436,8
1461,953,9
1461,1012,6
1461,834,6
1461,1938,10
1461,957,9
1461,716,1
1461,1933,8
1461,55,6
1461,1392,5
1461,1391,10
1461,286,10
1461,200,5
1461,288,2
1461,1941,6
1461,564,2
1461,201,9
1461,1302,1
1461,1300,6
1461,841,4
1461,1145,3
1461,600,3
1461,1024,6
1461,447,3
1461,328,10
1461,449,5
1461,64,3
1461,1560,9
1461,1681,4
1461,1284,4
1461,1040,10
1461,1160,5
1461,691,2
1461,175,8
1461,451,6
1461,297,1
1461,1953,2
1461,1677,8
1461,453,10
1461,970,10
1461,1951,5
1461,454,4
1461,1676,10
1461,1312,7
1461,1279,2
1461,334,10
1461,1795,3
1461,699,3
1461,2003,3
1461,1034,2
1461,976,7
1461,218,6
1461,1839,6
1461,617,2
1461,1714,3
1461,1956,10
1461,1955,8
1461,1713,7
1461,77,5
1461,1451,2
1461,1450,1
1461,180,2
1461,2020,10
1461,1051,8
1461,580,4
1461,1050,9
1461,1171,3
1461,1291,8
1461,1290,10
1461,584,9
1461,2019,6
1461,1445,2
1461,1048,7
1461,1961,5
1461,1565,3
1461,862,10
1461,1960,8
1461,501,10
1461,1287,8
1461,106,6
1461,228,3
1461,80,6
1461,505,3
1461,869,5
1461,506,10
1461,1847,3
1461,1208,3
1461,1967,5
1460,1066,3
1460,1065,2
1460,193,5
1460,197,3
1460,110,1
1460,473,1
1460,594,7
1460,990,2
1460,991,4
1460,353,7
1460,750,6
1460,1577,10
1460,1698,7
1460,1455,4
1460,2027,3
1460,598,9
1460,1972,3
1460,994,8
1460,115,1
1460,1056,4
1460,878,2
1460,1979,9
1460,1615,10
1460,1195,9
1460,1193,2
1460,482,6
1460,120,4
1460,1865,10
1460,1347,6
1460,762,3
1460,641,3
1460,488,10
1460,1982,8
1460,1465,10
1460,920,6
1460,648,7
1460,803,2
1460,1507,4
1460,21,8
1460,929,10
1460,24,2
1460,1484,7
1460,1083,2
1460,1998,8
1460,1359,5
1460,530,2
1460,651,9
1460,1874,8
1460,1752,6
1460,1631,2
1460,1113,6
1460,1750,1
1460,1918,1
1460,1917,8
1460,537,3
1460,935,5
1460,418,2
1460,1914,7
1460,938,6
1460,1879,3
1460,1636,1
1460,1010,8
1460,380,2
1460,1370,8
1460,1491,8
1460,660,10
1460,782,8
1460,540,5
1460,1007,1
1460,1522,1
1460,542,3
1460,1764,7
1460,1521,4
1460,1763,4
1460,1487,10
1460,665,4
1460,787,4
1460,1365,7
1460,1122,9
1460,425,1
1460,1928,6
1460,944,7
1460,1409,8
1460,826,1
1460,1527,7
1460,1802,6
1460,49,2
1460,153,9
1460,670,5
1460,1656,4
1460,276,6
1460,552,3
1460,1896,10
1460,399,4
1460,1015,2
1460,433,7
1460,1651,3
1460,1819,5
1460,836,2
1460,1419,4
1460,1814,3
1460,719,1
1460,281,10
1460,1150,9
1460,161,6
1460,1391,7
1460,163,7
1460,1821,10
1460,321,2
1460,1544,7
1460,1665,1
1460,322,6
1460,961,9
1460,1147,5
1460,962,2
1460,963,5
1460,205,7
1460,447,5
1460,568,6
1460,328,4
1460,207,6
1460,724,7
1460,329,9
1460,208,5
1460,605,9
1460,847,4
1460,1948,1
1460,727,1
1460,969,6
1460,1826,4
1460,1704,6
1460,63,9
1460,1945,1
1460,69,4
1460,1285,10
1460,175,4
1460,330,8
1460,1712,4
1460,298,10
1460,1678,3
1460,1436,9
1460,177,6
1460,332,1
1460,850,4
1460,1951,3
1460,1312,6
1460,851,3
1460,1553,9
1460,1157,4
1460,732,3
1460,1794,10
1460,611,4
1460,1398,4
1460,579,10
1460,459,10
1460,856,7
1460,71,3
1460,1318,2
1460,78,2
1460,1055,6
1460,1297,1
1460,1054,1
1460,182,9
1460,1448,8
1460,2019,10
1460,980,7
1460,1722,10
1460,1601,2
1460,1600,8
1460,101,1
1460,223,6
1460,1324,8
1460,1445,2
1460,1962,6
1460,103,1
1460,1960,1
1460,467,5
1460,1200,6
1460,985,5
1460,468,9
1460,1287,1
1460,348,5
1460,2013,4
1460,228,10
1460,1609,7
1460,1608,2
1460,506,9
1460,1849,9
1460,1967,2
1216,1186,3
1216,1340,5
1216,592,2
1216,232,2
1216,991,7
1216,1975,10
1216,1457,1
1216,475,4
1216,2029,9
1216,597,2
1216,476,5
1216,1576,6
1216,1213,6
1216,599,1
1216,478,3
1216,1573,6
1216,879,2
1216,518,4
1216,1738,5
1216,519,3
1216,1856,5
1216,1339,7
1216,919,4
1216,1350,4
1216,480,2
1216,361,9
1216,240,7
1216,1745,8
1216,1348,3
1216,1469,8
1216,243,8
1216,1501,2
1216,1985,8
1216,1589,8
1216,245,8
1216,1500,8
1216,1224,8
1216,1982,2
1216,1223,4
1216,523,3
1216,369,4
1216,1189,5
1216,1101,5
1216,524,9
1216,645,10
1216,1463,2
1216,129,6
1216,921,2
1216,647,2
1216,406,4
1216,1629,9
1216,803,7
1216,1627,6
1216,1902,8
1216,928,2
1216,1867,7
1216,1000,10
1216,1241,4
1216,373,4
1216,1910,6
1216,1756,8
1216,1117,4
1216,1237,7
